Upper,,Lower,
X,Y,X,Y
4.175808256918904,0.0019764836710330497,200.47360482654602,0.0004839302112029341
4.693857688109333,0.0018690084874650459,202.91539832716305,0.00041808458920758115
4.996328096720397,0.00268720665914406,205.35719182778007,0.00038945605790524987
5.182201593523526,0.0035539420104989464,207.79898532839712,0.00038373035164478847
5.326776784716312,0.004354805475150859,210.24077882901412,0.00038373035164478847
5.467597382401948,0.005790119216994554,212.68257232963117,0.0003321989953005977
5.372898931599899,0.004958053279693862,215.12436583024822,0.00030643331712850233
5.597207550806015,0.007272236667811412,217.56615933086522,0.00028066763895640695
5.488204298808874,0.006466172791051366,220.00795283148227,0.0003321989953005977
5.733986792070102,0.008338321149977922,222.24626354038122,0.00043182628423269614
5.963497157165342,0.009207532888050967,223.95551899081312,0.0006207745908280611
6.078269011975433,0.009846440661335425,225.36633301339185,0.001166243540575089
6.425118760300393,0.008806358239709561,225.44385026737967,0.0009113132856448346
6.3925578317059575,0.008013295393219839,226.0446089857855,0.0007673526710959833
6.512601455907522,0.007215032134621987,225.70547099958867,0.0016548371414681524
6.608113513117871,0.006518176912132662,225.90895379130677,0.0014521471398476725
6.602667240712588,0.005911462166184239,226.72288495817907,0.001259763409496028
6.696420929974945,0.005018724754288707,226.72288495817907,0.0010536379841192649
6.841875305141727,0.004216994554285435,227.33333333333337,0.000589855777021548
7.279738934263939,0.003598516971425769,228.14726450020572,0.0003951817641657182
7.736425547709306,0.004267141385328108,230.5018510900864,0.00023895177905872839
7.944045232187808,0.005127066673208065,233.03085150143977,0.00015756495435639492
8.030991080943561,0.006310160427807486,235.47264500205677,0.00016042780748662736
8.026322847453319,0.005790119216994554,237.91443850267382,0.00017474207313778953
8.198736271026245,0.007991627009435967,240.35623200329087,0.00018619348565872273
8.139605313483184,0.007072887536999788,242.79802550390787,0.0002033706044401208
8.320421557338548,0.009076779669332288,245.23981900452492,0.0002377248420029135
8.42281147855785,0.01027980833701287,247.6816125051419,0.0003035704639982664
8.2634691087576,0.009534415934847669,250.12340600575897,0.00034365040782152745
8.555833903346457,0.011332272692229518,252.56519950637602,0.00043526170798897576
8.723010013537,0.013112299465240642,254.46437222907815,0.0005698158051099175
8.695125098821954,0.012273299645129111,256.4313725490196,0.0008022794792848231
8.976930793849547,0.014694380393247095,257.24530371589196,0.001007832334035539
8.810819485488445,0.013824755924054358,258.46620046620046,0.0012502205657285818
8.79331360990004,0.011874601383505864,258.7714246537776,0.0013456490034030114
9.380810794646965,0.01496884658784281,260.8672974084739,0.0016204829039053598
9.42430316999772,0.014145448004055667,260.9079939668175,0.001905623075676547
9.418856897592438,0.013538733258107245,260.7723387723388,0.0013685518284448708
9.539880850826954,0.01284967865378011,262.3323735088441,0.0015174201912169782
9.634295873167094,0.012030613746749741,263.7567530508707,0.0013593906984281263
9.702685493799137,0.011146543688367757,264.36720142602496,0.0011395235780262483
9.822425682823837,0.010314477751067065,265.55902920608804,0.0008573280551890175
9.790603891198689,0.009603754762956059,268.0298916769505,0.0007215470210122608
9.835380030759257,0.008923367512142472,270.67516796928567,0.0006220628747366681
9.879611543079296,0.008182308786734042,272.91347867818456,0.00044385026737967653
9.847867555345655,0.007480253152136584,275.3552721788016,0.000340787554691295
10.019915300628515,0.0068067997841338365,277.79706567941867,0.00025203910765407567
10.11559074601102,0.00612814600402296,280.23885918003566,0.0002720790795657062
10.211406238398233,0.005465093460236471,282.6806526806527,0.00021482201696105402
10.409845063679256,0.0048973818050990214,285.1224461812697,0.0002005077513098849
10.871377748081162,0.005296080066722268,287.56423968188676,0.0001833306325284903
11.006756519298172,0.006206152185644902,290.0060331825038,0.00016042780748662736
