GBX1,,GBX2,,GBX3,
X,Y,X,Y,X,Y
407.7966772151898,0.0013046211201664642,410.36833800679534,1.8383854805708641,422.8530834949765,0.05241075969166076
407.7006417018283,0.0010888701038475612,412.858077037736,1.8339605596388266,425.3432345297283,0.04890048722043616
408.94910337552733,0.0008415457680673562,415.3498760877325,1.8341088810108501,427.8348275778192,0.04859148436205363
411.32598233122354,0.0005942214322871503,417.84167513772906,1.8342572023828736,430.32662662781576,0.0487398057340771
414.50544379144054,0.0004228234123543643,420.3334741877256,1.8344055237548975,432.8184256778123,0.048888127106100576
418.16851265822777,0.0004100437354295503,422.827333256778,1.8391270874309824,435.3112547373367,0.05132306963015498
421.6257911392404,0.0003705770861029221,425.31872030296324,1.8383607603421934,437.3867239361392,0.04916004962147724
425.20654385171775,0.0004566519689200455,427.8088713377151,1.8348504878709684,,
428.3482770745428,0.000628425861703562,430.30067038771165,1.8349988092429919,,
431.01806434599143,0.0008310213282469213,432.7924694377082,1.8351471306150153,,
433.1500527426159,0.0009099546269001786,435.2842684877047,1.8352954519870393,,
434.3024789029535,0.0006731547309404076,,,,
437.18354430379736,0.0004916081440379163,,,,
440.64082278481004,0.00035215931641716276,,,,
444.09810126582266,0.000257439358033254,,,,
447.55537974683534,0.00023639047839238425,,,,
451.012658227848,0.00021797270870662494,,,,
454.46993670886064,0.00018903049920043075,,,,
457.9272151898733,0.00019955493902086563,,,,
461.38449367088594,0.0001785060593799976,,,,
464.8417721518987,0.0001837682792902133,,,,
468.2990506329113,0.00017324383946978016,,,,
471.7563291139239,0.00016798161955956271,,,,
475.21360759493666,0.00016798161955956271,,,,
478.6708860759493,0.00016798161955956271,,,,
482.1281645569619,0.0001942927191106482,,,,
485.5854430379745,0.00020481715893108307,,,,
489.04272151898726,0.00024165269830260343,,,,
492.4999999999999,0.00030479933722520926,,,,
495.9572784810125,0.00028901267749455693,,,,
499.41455696202524,0.00024954602816792786,,,,
502.87183544303787,0.000257439358033254,,,,
506.3291139240505,0.0003153237770456424,,,,
509.7863924050632,0.00038110152592335696,,,,
513.2436708860758,0.0005126570236787843,,,,
516.7009493670885,0.0006784169508506242,,,,
520.1582278481012,0.0007494569196385562,,,,
523.6155063291138,0.0005310747933645454,,,,
527.0727848101264,0.00039162596574379184,,,,
530.5300632911391,0.00033637265668651044,,,,
533.9873417721518,0.0003416348765967279,,,,
537.4446202531644,0.0003337415467314017,,,,
540.901898734177,0.0003126926670905337,,,,
544.3591772151898,0.0002442838082577104,,,,
547.8164556962024,0.0002258660385719511,,,,
551.273734177215,0.00020481715893108307,,,,
554.7310126582278,0.0002100793788413005,,,,
558.1882911392404,0.00023639047839238425,,,,
561.645569620253,0.00024691491821281913,,,,
565.1028481012657,0.00020481715893108307,,,,
568.5601265822784,0.00019955493902086563,,,,
572.017405063291,0.0002127104887964075,,,,
575.4746835443037,0.00024954602816792786,,,,
578.9319620253164,0.00026270157794347146,,,,
582.389240506329,0.0002653326878985802,,,,
585.8465189873416,0.00026270157794347146,,,,
589.3037974683543,0.0002390215883474947,,,,
592.761075949367,0.00027585712771901333,,,,
596.2183544303796,0.000328479326821186,,,,
